ID,Docket,Amici,LnAmici,Year,USPartic,FedPetit,FedResp,SGAmicus,SCscore,MultipleLegal,select
4490155,79-1033,0,,80,0,0,3,0,-.12444445,0,0
4491039,80-458,0,,80,0,0,3,0,-.12444445,0,0
4590056,82-5082,0,,82,0,0,3,0,-.19888888,0,0
4600730,81-419,1,0,83,0,0,3,1,-.19888888,0,1
4600752,81-1120,0,,83,1,1,3,0,-.19888888,0,0
4620650,82-271,0,,83,1,1,3,0,-.19888888,0,0
4620669,82-411,7,1.9459101,83,1,0,1,0,-.19888888,0,1
4621039,81-1857,0,,83,0,0,3,0,-.19888888,0,0
4621117,82-6502,0,,83,0,0,3,0,-.19888888,0,0
4621137,82-1301,0,,83,0,0,3,0,-.19888888,0,0
4630159,81-523,18,2.8903718,83,0,0,3,0,-.19888888,0,1
4630206,81-1748,1,0,83,1,1,3,0,-.19888888,0,1
4630239,82-63,3,1.0986123,83,0,0,3,0,-.19888888,1,1
4630248,81-1756,2,.69314718,83,0,0,3,0,-.19888888,1,1
4640386,82-1453,0,,84,1,0,1,0,-.19888888,0,0
4660522,82-1432,5,1.6094379,84,0,0,3,0,-.19888888,1,1
4670229,83-283,0,,84,0,0,3,0,-.19888888,1,0
4670253,82-1248,7,1.9459101,84,0,0,3,0,-.19888888,0,1
4700001,83-469,0,,85,1,1,3,0,-.19888888,0,0
4700039,83-1476,3,1.0986123,85,1,1,3,0,-.19888888,0,1
4700583,83-1620,7,1.9459101,85,0,0,3,1,-.19888888,0,1
4700598,83-1292,2,.69314718,85,1,0,1,0,-.19888888,1,1
4700656,83-1798,3,1.0986123,85,1,1,3,0,-.19888888,0,1
4700729,83-1031,0,,85,1,1,3,0,-.19888888,0,0
4711030,84-5339,0,,85,0,0,3,0,-.19888888,0,0
4711058,84-1062,0,,85,1,0,1,0,-.19888888,0,0
4711061,84-1239,0,,85,1,0,1,0,-.19888888,0,0
4711061,84-5972,0,,85,0,0,3,0,-.19888888,0,0
4750608,84-1644,3,1.0986123,86,0,0,3,0,-.22444445,0,1
4760147,85-5024,0,,86,0,0,3,0,-.22444445,0,0
4760558,84-1944,0,,86,1,1,3,0,-.22444445,1,0
4760852,85-755,0,,86,0,0,3,0,-.22444445,0,0
4760877,84-1973,3,1.0986123,86,0,0,3,0,-.22444445,0,1
4780714,85-1378,0,,86,1,1,3,0,-.22444445,1,0
4780714,85-1379,0,,86,1,1,3,0,-.22444445,1,0
3470590,476,0,,54,0,0,3,0,.31125,0,0
3480170,64,0,,54,1,0,1,0,.31125,1,0
3480940,125,0,,55,0,0,3,0,.36000001,0,0
3521027,122,0,,57,1,1,3,0,.37222221,0,0
3521027,371,0,,57,1,0,1,0,.37222221,0,0
3550028,139,0,,57,0,0,3,0,.37222221,0,0
3550597,33,1,0,58,0,0,3,0,.38499999,0,1
3610098,17,0,,59,1,0,1,0,.47666666,0,0
3610115,450,0,,59,0,0,3,0,.47666666,0,0
3610363,42,5,1.6094379,60,0,0,3,0,.47666666,0,1
3620274,34,0,,60,1,1,3,0,.47666666,0,0
3620525,119,0,,60,1,0,1,0,.47666666,0,0
3640263,30,1,0,60,0,0,3,0,.47666666,0,1
3650744,212,1,0,61,0,0,3,1,.47666666,1,1
3680291,52,0,,61,1,1,3,0,.47666666,0,0
3700940,907,0,,62,1,0,1,0,.49555555,0,0
3710018,139 M,0,,62,1,1,1,0,.49555555,0,0
3710224,88,0,,63,1,1,3,0,.49555555,0,0
3760665,36,0,,64,1,1,3,0,.49555555,0,0
3880350,9,1,0,67,1,1,3,0,.66222221,0,1
3880365,25,0,,67,1,1,3,0,.66222221,0,0
3910194,52,0,,68,0,0,3,0,.66222221,0,0
3910936,1072,0,,68,1,0,1,0,.66222221,0,0
3930129,18,0,,68,0,0,3,0,.66222221,1,0
3930156,35,0,,68,0,0,3,0,.66222221,0,0
3930544,25,1,0,69,0,0,3,1,.46125001,0,1
3940741,473,0,,69,1,1,3,0,.46125001,0,0
3950169,610,33,3.4965076,69,1,0,1,0,.46125001,0,1
3950185,403,0,,69,1,0,1,0,.46125001,0,0
3950411,548,0,,69,0,0,3,0,.46125001,1,0
3950575,691,0,,69,0,0,3,0,.46125001,0,0
3950950,979 M,0,,69,1,0,1,0,.46125001,0,0
3970597,1478 M,0,,70,0,0,3,0,.33555555,0,0
4010066,9,0,,71,0,0,3,0,.076250002,0,0
4010437,325,0,,71,1,0,1,0,.076250002,1,0
4010964,6346,0,,71,0,0,3,0,.076250002,0,0
4040157,70-39,0,,71,1,1,3,0,.076250002,0,0
4040519,70-5025,0,,72,0,0,3,0,-.017777778,0,0
4040522,70-37,0,,72,1,1,3,0,-.017777778,0,0
4040947,70-342,0,,71,0,0,3,0,.076250002,0,0
4060715,70-5009,0,,72,0,0,3,0,-.017777778,1,0
4090041,72-55,0,,72,0,0,3,0,-.017777778,0,0
4090205,71-708,3,1.0986123,72,0,0,3,1,-.017777778,0,1
4091065,72-5301,0,,72,0,0,3,0,-.017777778,0,0
4120800,72-214,0,,73,1,1,3,0,-.017777778,1,0
4140141,72-1148,0,,73,0,0,3,0,-.017777778,0,0
4140260,71-1669,2,.69314718,73,0,0,3,0,-.017777778,0,1
4140270,72-1231,0,,73,1,1,3,0,-.017777778,0,0
4140945,73-168,0,,73,1,0,1,0,-.017777778,0,0
4150239,73-428,0,,74,1,1,3,0,-.017777778,0,0
4160021,72-1073,0,,74,1,1,3,0,-.017777778,1,0
4160232,72-1318,3,1.0986123,74,0,0,3,0,-.017777778,1,1
4200050,73-830,0,,75,1,1,3,0,-.12444445,0,0
4200307,73-1446,0,,75,0,0,3,0,-.12444445,0,0
4210684,74-13,0,,75,0,0,3,0,-.12444445,0,0
4220289,73-1971,0,,75,1,1,3,0,-.12444445,1,0
4230077,74-687,0,,75,1,1,3,0,-.12444445,0,0
4290020,75-1692,0,,76,1,0,1,0,-.12444445,0,0
4300975,76-6192,0,,77,0,0,3,0,-.12444445,0,0
4300977,76-1030,0,,77,1,0,1,0,-.12444445,0,0
4310001,75-1687,1,0,77,0,0,3,0,-.12444445,0,1
4310063,75-1693,0,,77,0,0,3,0,-.12444445,0,0
4310099,75-1050,2,.69314718,77,1,0,1,0,-.12444445,0,1
4360293,77-39,0,,78,1,0,1,0,-.12444445,0,0
4410966,78-1380,0,,79,0,0,3,0,-.12444445,0,0
4440807,A-172,0,,79,0,0,3,0,-.12444445,0,0
4450360,78-1455,0,,80,1,1,3,0,-.12444445,0,0
4510259,79-1904,0,,81,0,0,3,0,-.19888888,0,0
4550129,80-847,0,,82,0,0,3,0,-.19888888,0,0
4550404,80-644,2,.69314718,82,0,0,3,0,-.19888888,0,1
4550577,80-1481,0,,82,1,0,1,0,-.19888888,0,0
4561001,81-6323,0,,82,0,0,3,0,-.19888888,0,0
4610375,81-731,2,.69314718,83,0,0,3,0,-.19888888,1,1
4610402,82-226,0,,83,1,1,3,0,-.19888888,0,0
4610402,82-34,4,1.3862944,83,0,0,3,0,-.19888888,0,1
4640007,82-586,0,,83,0,0,3,0,-.19888888,0,0
4681220,A-22,0,,84,0,0,3,0,-.19888888,0,0
4681229,A-139,0,,84,0,0,3,0,-.19888888,0,0
4690984,83-6816,0,,84,0,0,3,0,-.19888888,0,0
4710083,84-277,0,,85,0,0,3,0,-.19888888,0,0
4710130,83-1750,0,,85,1,1,3,0,-.19888888,0,0
4740034,84-489,0,,85,1,0,1,0,-.19888888,1,0
4750066,84-1700,0,,86,1,0,1,0,-.22444445,1,0
4770399,85-5542,3,1.0986123,86,0,0,3,0,-.22444445,0,1
4770597,85-289,4,1.3862944,86,1,1,3,0,-.22444445,0,1
3460335,30,0,,53,1,0,1,0,.38777778,0,0
3460374,55,0,,53,1,1,3,0,.38777778,0,0
3490029,337,0,,55,1,0,1,0,.36000001,0,0
3530194,295,0,,57,1,1,3,0,.37222221,0,0
3630278,546,0,,60,1,0,1,0,.47666666,0,0
3630299,55,0,,60,1,1,3,0,.47666666,0,0
3630709,436,0,,60,1,0,1,0,.47666666,0,0
3650160,183,0,,61,0,0,3,0,.47666666,0,0
3690404,94,0,,62,1,1,3,0,.49555555,0,0
3690643,113,0,,62,1,1,3,0,.49555555,0,0
3710038,42,0,,62,1,1,3,0,.49555555,0,0
3710828,130,0,,62,0,0,3,0,.49555555,0,0
3710829,136,0,,62,0,0,3,0,.49555555,0,0
3720528,9,0,,63,0,0,3,0,.49555555,1,0
3720539,6,0,,63,0,0,3,0,.49555555,0,0
3750051,76 M,0,,63,0,0,3,0,.49555555,0,0
3760225,108,1,0,64,0,0,3,1,.49555555,0,1
3760560,353,0,,64,1,0,1,0,.49555555,0,0
3760575,167,1,0,64,0,0,3,0,.49555555,1,1
3760776,826,0,,64,0,0,3,0,.49555555,0,0
3820375,44,0,,66,0,0,3,0,.5511111,0,0
3840158,282,2,.69314718,66,1,0,1,0,.5511111,1,1
3870485,305,0,,67,1,0,1,0,.66222221,0,0
4060621,71-1016,11,2.3978953,72,1,1,3,0,-.017777778,0,1
4250391,74-18,0,,76,1,0,1,0,-.12444445,0,0
4250559,74-1318,0,,76,0,0,3,0,-.12444445,0,0
4260067,73-1046,4,1.3862944,76,1,1,3,0,-.12444445,1,1
4290288,75-1355,0,,77,0,0,3,0,-.12444445,1,0
4340001,64 ORIG,0,,77,0,0,3,0,-.12444445,0,0
4390299,77-1258,0,,78,0,0,3,0,-.12444445,0,0
4430076,78-689,0,,79,0,0,3,0,-.12444445,1,0
4440891,78-6773,0,,79,0,0,3,0,-.12444445,0,0
4440903,78-1702,0,,79,1,0,1,0,-.12444445,0,0
4540139,80-1377,2,.69314718,81,1,1,3,0,-.19888888,0,1
4540151,80-1464,1,0,81,1,1,3,0,-.19888888,1,1
3480207,40,0,,55,0,0,3,0,.36000001,0,0
3480932,32,0,,55,0,0,3,0,.36000001,0,0
3490435,367,2,.69314718,55,1,1,3,0,.36000001,1,1
3550339,9,0,,58,1,0,1,0,.38499999,1,0
3570197,348,0,,58,1,0,1,0,.38499999,0,0
3580059,46,0,,58,1,0,1,0,.38499999,0,0
3590108,88,0,,59,1,0,1,0,.47666666,0,0
3610231,33,1,0,60,1,1,3,0,.47666666,0,1
3620199,59,0,,60,0,0,3,0,.47666666,0,0
3620411,44,1,0,60,1,0,1,0,.47666666,0,1
3620539,176,1,0,60,0,0,3,0,.47666666,0,1
3640832,104,0,,60,1,0,1,0,.47666666,0,0
3650265,59,0,,61,1,0,1,0,.47666666,1,0
3660169,681,0,,61,1,0,1,0,.47666666,0,0
3660199,106,0,,61,0,0,3,0,.47666666,1,0
3660316,55,2,.69314718,61,1,1,3,0,.47666666,0,1
3660380,357,0,,61,1,1,3,0,.47666666,0,0
3660393,92,0,,61,1,0,1,0,.47666666,1,0
3690350,84,0,,62,0,0,3,0,.49555555,1,0
3730193,305,0,,63,1,0,1,0,.49555555,0,0
3760192,65,0,,64,1,1,3,0,.49555555,0,0
3780478,615,1,0,64,0,0,3,0,.49555555,0,1
3780585,1173 M,0,,64,0,0,3,0,.49555555,0,0
3800163,51,2,.69314718,65,1,1,3,0,.5511111,0,1
3800194,111,6,1.7917595,65,0,0,3,0,.5511111,0,1
3810081,363,0,,65,0,0,3,0,.5511111,0,0
3830225,280,0,,66,0,0,3,0,.5511111,0,0
3840001,657,0,,66,0,0,3,0,.5511111,0,0
3840011,656,0,,66,0,0,3,0,.5511111,1,0
3850293,35,0,,66,1,0,1,0,.5511111,1,0
3890054,25,2,.69314718,67,0,0,3,0,.66222221,0,1
3900676,64,2,.69314718,68,0,0,3,0,.66222221,0,1
3930166,323,0,,68,0,0,3,0,.66222221,0,0
3950147,200,1,0,69,1,0,1,0,.46125001,1,1
3960077,17,0,,69,1,1,3,0,.46125001,1,0
3970598,300,0,,70,1,0,1,0,.33555555,0,0
4000008,410,0,,70,0,0,3,0,.33555555,0,0
4000433,95,0,,71,0,0,3,0,.076250002,1,0
4020389,108,0,,71,1,1,3,0,.076250002,1,0
4020515,469,2,.69314718,71,1,1,3,0,.076250002,0,1
4050174,69-5,1,0,72,0,0,3,0,-.017777778,0,1
4100356,71-691,0,,73,0,0,3,0,-.017777778,0,0
4170106,73-726,0,,74,0,0,3,0,-.017777778,0,0
4200251,73-1363,1,0,75,1,1,3,0,-.12444445,0,1
4200395,73-1667,0,,75,1,1,3,0,-.12444445,0,0
4200425,73-1148,2,.69314718,75,0,0,3,1,-.12444445,0,1
4250463,75-50,0,,76,0,0,3,0,-.12444445,1,0
4250484,74-5822,0,,76,1,0,1,0,-.12444445,0,0
4260394,74-1023,0,,76,0,0,3,0,-.12444445,0,0
4290066,76-265,0,,76,0,0,3,0,-.12444445,0,0
4290122,76-5403,0,,76,0,0,3,0,-.12444445,0,0
4300442,75-746,0,,77,1,0,1,0,-.12444445,0,0
4320063,75-1385,0,,77,0,0,3,0,-.12444445,0,0
4351011,77-784,0,,78,0,0,3,0,-.12444445,0,0
4380041,76-1572,0,,78,1,1,3,0,-.12444445,0,0
4390180,77-1016,0,,78,1,0,1,0,-.12444445,0,0
4400301,77-968,3,1.0986123,79,1,0,1,0,-.12444445,0,1
4440555,78-1487,5,1.6094379,80,0,0,3,1,-.12444445,0,1
4440572,78-1651,0,,80,0,0,3,0,-.12444445,1,0
4440598,78-1548,4,1.3862944,80,0,0,3,1,-.12444445,0,1
4441093,79-499,0,,80,0,0,3,0,-.12444445,0,0
4520594,80-901,3,1.0986123,81,1,1,3,0,-.19888888,1,1
4550245,81-96,0,,82,0,0,3,0,-.19888888,0,0
4560444,81-341,1,0,82,0,0,3,0,-.19888888,0,1
4660429,82-1734,3,1.0986123,84,0,0,3,1,-.19888888,0,1
4670203,83-226,1,0,84,0,0,3,0,-.19888888,0,1
4751148,85-1435,0,,86,0,0,3,0,-.22444445,0,0
3500116,45,0,,56,0,0,3,0,.42399999,0,0
3550253,45,0,,57,1,1,3,0,.37222221,0,0
3590029,174,2,.69314718,59,1,1,3,0,.47666666,0,1
3650534,40,0,,61,0,0,3,0,.47666666,0,0
3690134,61,1,0,62,0,0,3,0,.49555555,1,1
3700723,1234 M,0,,62,1,0,1,0,.49555555,0,0
3710027,13 M,0,,62,0,0,3,0,.49555555,0,0
3710038,43,0,,62,1,0,1,0,.49555555,0,0
3770402,939,0,,64,0,0,3,0,.49555555,1,0
3810923,877,0,,65,0,0,3,0,.5511111,0,0
3880454,995,0,,67,0,0,3,0,.66222221,0,0
3890128,16,1,0,67,0,0,3,0,.66222221,0,1
3950164,791,1,0,69,0,0,3,0,.46125001,0,1
3960367,414,0,,70,0,0,3,0,.33555555,0,0
4290871,75-6782,0,,76,0,0,3,0,-.12444445,0,0
4490086,79-2040,0,,80,0,0,3,0,-.12444445,1,0
4740409,84-1076,5,1.6094379,86,0,0,2,1,-.22444445,0,1
3841011,1261,0,,66,0,0,3,0,.5511111,0,0
3940369,69,2,.69314718,69,0,0,3,0,.46125001,0,1
4170188,73-695,0,,74,1,1,3,0,-.017777778,0,0
4541165,81-5462,0,,82,0,0,3,0,-.19888888,0,0
4560353,80-203,0,,82,0,0,3,0,-.19888888,0,0
3510266,530,3,1.0986123,56,0,0,3,0,.42399999,0,1
3510277,489,0,,56,0,0,3,0,.42399999,0,0
3550300,28,0,,58,1,1,3,0,.38499999,0,0
3550595,98,0,,58,1,1,3,0,.38499999,0,0
3570235,117,0,,58,0,0,3,0,.38499999,1,0
3570265,93,0,,58,0,0,3,0,.38499999,0,0
3570275,122,4,1.3862944,58,0,0,3,1,.38499999,1,1
3570275,123,4,1.3862944,58,1,1,3,1,.38499999,1,1
3570426,158,0,,58,0,0,3,0,.38499999,0,0
3790411,26,2,.69314718,65,0,0,3,0,.5511111,0,1
3790443,6,0,,65,0,0,3,0,.5511111,0,0
3800163,29,2,.69314718,65,1,0,1,0,.5511111,0,1
3940001,9 ORIG,0,,69,1,1,3,0,.46125001,0,0
4100991,72-6002,0,,73,0,0,3,0,-.017777778,0,0
4140044,72-746,1,0,73,0,0,3,0,-.017777778,0,1
4340497,76-1168,0,,78,0,0,3,0,-.12444445,0,0
4340528,76-1137,0,,78,1,0,1,0,-.12444445,0,0
4340542,76-5935,0,,78,1,0,1,0,-.12444445,0,0
4340555,76-446,1,0,78,0,0,3,0,-.12444445,0,1
4340575,76-1346,2,.69314718,78,0,0,3,0,-.12444445,0,1
4620506,81-185,2,.69314718,83,0,0,3,0,-.19888888,0,1
4650208,81-2110,2,.69314718,84,0,0,3,0,-.19888888,0,1
4760355,84-1054,7,1.9459101,86,1,0,1,0,-.22444445,0,1
3540363,407,0,,57,1,0,1,0,.37222221,1,0
3680345,75,0,,61,1,0,1,0,.47666666,0,0
3750096,13,6,1.7917595,63,0,0,3,1,.49555555,0,1
3750217,28,1,0,63,1,0,1,0,.49555555,0,1
4080942,70-322,0,,72,0,0,3,0,-.017777778,0,0
4100366,71-991,7,1.9459101,73,1,0,1,0,-.017777778,0,1
4250185,74-1042,2,.69314718,76,0,0,3,0,-.12444445,0,1
4290028,75-1726,0,,76,0,0,3,0,-.12444445,0,0
4660341,82-6840,0,,84,0,0,3,0,-.19888888,1,0
3470909,404,0,,54,0,0,3,0,.31125,0,0
3860612,111,0,,67,1,1,3,0,.66222221,0,0
4060109,45 ORIG,1,0,72,0,0,3,0,-.017777778,0,1
4141028,72-6784,0,,73,0,0,3,0,-.017777778,0,0
4230938,74-6464,0,,75,0,0,3,0,-.12444445,0,0
4260229,74-1492,2,.69314718,76,1,1,3,0,-.12444445,1,1
4290990,76-200,0,,76,1,0,1,0,-.12444445,0,0
4510400,80-264,0,,81,1,1,3,0,-.19888888,0,0
3950352,436,0,,69,0,0,3,0,.46125001,1,0
4020001,349,0,,71,0,0,3,1,.076250002,1,0
3680157,28,0,,61,0,0,3,0,.47666666,0,0
4220395,74-107,2,.69314718,75,0,0,3,1,-.12444445,0,1
4250963,75-983,0,,76,0,0,3,0,-.12444445,0,0
4250982,75-490,0,,76,0,0,3,0,-.12444445,0,0
4250352,74-489,0,,76,1,1,3,0,-.12444445,0,0
4760734,85-246,6,1.7917595,86,1,1,3,0,-.22444445,0,1
3570217,547,0,,58,0,0,3,0,.38499999,0,0
3680965,239,0,,62,1,0,1,0,.49555555,0,0
3810421,1010,0,,65,0,0,3,0,.5511111,0,0
3850493,13,0,,67,0,0,3,0,.66222221,1,0
3860300,159,0,,67,0,0,3,0,.66222221,1,0
3970091,33 ORIG,0,,70,0,0,3,0,.33555555,0,0
3970099,230,2,.69314718,70,1,0,1,0,.33555555,0,1
4000023,300,0,,70,1,0,1,0,.33555555,0,0
4010560,136,0,,71,0,0,3,0,.076250002,0,0
4050676,70-14,0,,72,0,0,3,0,-.017777778,1,0
4100526,71-873,0,,73,1,1,3,0,-.017777778,0,0
4100902,A-762,0,,73,0,0,3,0,-.017777778,0,0
4140943,72-6979,0,,73,0,0,3,0,-.017777778,0,0
4280001,74-1302,1,0,76,1,1,3,0,-.12444445,1,1
4370678,76-1660,6,1.7917595,78,0,0,3,1,-.12444445,1,1
4370909,77-1196,0,,78,0,0,3,0,-.12444445,0,0
4490341,79-5951,0,,81,0,0,3,0,-.19888888,0,0
4540006,81-249,0,,81,0,0,3,0,-.19888888,0,0
4601098,82-876,0,,83,0,0,3,0,-.19888888,0,0
4680559,83-173,0,,84,1,0,1,0,-.19888888,0,0
4680576,83-317,2,.69314718,84,0,0,3,1,-.19888888,0,1
4720648,83-1673,1,0,85,1,1,3,0,-.19888888,0,1
4750387,84-1580,0,,86,1,1,3,0,-.22444445,1,0
4760001,84-6859,0,,86,0,0,3,0,-.22444445,0,0
4770154,85-632,3,1.0986123,86,0,0,3,1,-.22444445,0,1
3500124,4,1,0,56,0,0,3,1,.42399999,0,1
3560282,106,0,,58,0,0,3,0,.38499999,0,0
3560282,118,4,1.3862944,58,1,1,3,0,.38499999,0,1
3650125,526,0,,61,1,1,3,0,.47666666,0,0
3670456,233,0,,61,1,0,1,0,.47666666,0,0
3670486,685,0,,61,0,0,3,0,.47666666,0,0
3750972,479,0,,64,1,0,1,0,.49555555,0,0
3920947,1547 M,0,,68,0,0,3,0,.66222221,0,0
3930002,458 M,0,,68,0,0,3,0,.66222221,0,0
3950708,670,0,,69,0,0,3,0,.46125001,0,0
4000297,40,3,1.0986123,71,1,1,3,0,.076250002,0,1
4050964,71-720,0,,72,1,0,1,0,-.017777778,0,0
4070551,71-492,3,1.0986123,72,0,0,3,0,-.017777778,0,1
4090464,72-603,0,,72,1,1,3,0,-.017777778,0,0
4120935,71-1245,0,,73,0,0,3,0,-.017777778,0,0
4440394,-1,0,,80,1,1,3,0,-.12444445,0,0
4770635,85-250,1,0,86,1,1,3,0,-.22444445,1,1
4780001,84-1560,3,1.0986123,86,0,0,3,0,-.22444445,1,1
4780030,83-1968,7,1.9459101,86,0,0,3,1,-.22444445,0,1
3940011,9 ORIG,0,,69,1,1,3,0,.46125001,0,0
4310119,75-1064,6,1.7917595,77,0,0,3,1,-.12444445,0,1
4450198,78-1472,0,,80,1,1,3,0,-.12444445,0,0
4450263,78-6386,2,.69314718,80,0,0,3,0,-.12444445,0,1
4540975,80-1910,0,,81,1,0,1,0,-.19888888,0,0
4580457,81-9,4,1.3862944,82,0,0,3,0,-.19888888,0,1
3891016,548,0,,67,1,0,1,0,.66222221,0,0
3891025,58 M,0,,67,0,0,3,0,.66222221,0,0
3891058,248 M,0,,68,0,0,3,0,.66222221,0,0
4090109,71-36,0,,72,0,0,3,0,-.017777778,1,0
4410001,77-1578,8,2.0794415,79,0,0,3,1,-.12444445,0,1
4530654,80-2078,4,1.3862944,81,1,0,1,0,-.19888888,1,1
4550331,80-1208,5,1.6094379,82,0,0,3,1,-.19888888,1,1
4560997,81-1605,0,,82,1,0,1,0,-.19888888,0,0
4700409,84-914,0,,85,0,0,3,0,-.19888888,0,0
4010437,85,0,,71,1,0,1,0,.076250002,1,0
4140938,72-6778,0,,73,0,0,3,0,-.017777778,0,0
4211004,74-1130,0,,75,1,0,1,0,-.12444445,0,0
4410488,77-1806,2,.69314718,79,1,0,1,0,-.12444445,0,1
4420500,78-546,0,,79,1,0,1,0,-.12444445,0,0
4430905,77-1032,0,,79,0,0,3,0,-.12444445,0,0
4500582,79-827,0,,81,0,0,3,0,-.19888888,0,0
4510182,79-6624,0,,81,1,0,1,0,-.19888888,0,0
4510204,79-6777,1,0,81,1,0,1,0,-.19888888,0,1
4520692,79-1794,0,,81,0,0,3,0,-.19888888,0,0
4520944,80-1474,0,,81,0,0,3,0,-.19888888,0,0
4520948,80-1650,0,,81,0,0,3,0,-.19888888,0,0
4520951,80-1659,0,,81,0,0,3,0,-.19888888,0,0
4520968,80-1365,0,,81,1,0,1,0,-.19888888,0,0
4560228,80-1666,6,1.7917595,82,0,0,3,1,-.19888888,1,1
4560273,80-1190,1,0,82,0,0,3,1,-.19888888,1,1
4560273,80-1193,1,0,82,0,0,3,1,-.19888888,1,1
4560305,80-1990,0,,82,1,1,3,0,-.19888888,0,0
3910956,1044,0,,68,1,0,1,0,.66222221,0,0
4180001,73-263,0,,74,1,1,3,0,-.017777778,0,0
4180024,72-1589,3,1.0986123,74,0,0,3,0,-.017777778,1,1
4541047,81-5035,0,,81,0,0,3,0,-.19888888,0,0
3520029,22,0,,56,0,0,3,0,.42399999,0,0
3580516,267,0,,59,0,0,3,0,.47666666,0,0
3720221,59,0,,63,0,0,3,0,.49555555,0,0
4341000,77-211,0,,77,0,0,3,0,-.12444445,0,0
3480483,185,5,1.6094379,55,0,0,3,0,.36000001,1,1
3480803,111,0,,54,0,0,3,0,.31125,0,0
3500077,28,0,,55,0,0,3,0,.36000001,0,0
3500528,523,0,,56,0,0,3,0,.42399999,0,0
3550489,36,0,,58,1,0,1,0,.38499999,0,0
3550570,92,0,,58,1,1,3,0,.38499999,1,0
3550579,141,0,,58,1,0,1,0,.38499999,1,0
3620099,66,0,,60,0,0,3,0,.47666666,0,0
3620396,485,0,,60,0,0,3,0,.47666666,0,0
3630536,389,0,,60,1,1,3,0,.47666666,0,0
3630593,538,0,,60,0,0,3,0,.47666666,0,0
3670303,169,0,,61,1,0,1,0,.47666666,0,0
3690541,40,0,,62,0,0,3,0,.49555555,1,0
3700660,554,0,,62,0,0,3,0,.49555555,0,0
3700690,304,0,,62,0,0,3,0,.49555555,0,0
3720084,62,15,2.7080503,63,0,0,3,0,.49555555,0,1
3720108,76,0,,63,0,0,3,0,.49555555,0,0
3720144,2,1,0,63,1,1,3,0,.49555555,1,1
3720293,8,0,,63,0,0,3,0,.49555555,0,0
3730526,424,1,0,63,0,0,3,1,.49555555,0,1
3850293,34,0,,66,1,0,1,0,.5511111,1,0
3870086,6 M,0,,67,0,0,3,0,.66222221,0,0
3870097,491,2,.69314718,67,0,0,2,1,.66222221,1,1
3900570,85,0,,68,1,1,3,0,.66222221,1,0
3940759,463,1,0,69,1,1,3,0,.46125001,1,1
4090238,72-5411,0,,72,0,0,3,0,-.017777778,0,0
4110356,71-829,2,.69314718,73,0,0,3,1,-.017777778,1,1
4120434,72-5521,0,,73,1,0,1,0,-.017777778,0,0
4180924,73-528,0,,74,0,0,3,0,-.017777778,0,0
4200092,73-1773,0,,75,0,0,3,0,-.12444445,0,0
4230900,74-1430,0,,75,0,0,3,0,-.12444445,0,0
4230952,74-6411,0,,75,1,0,1,0,-.12444445,0,0
4300259,75-1157,0,,77,0,0,3,0,-.12444445,0,0
4300274,76-29,0,,77,0,0,3,0,-.12444445,0,0
4310161,36 ORIG,0,,77,0,0,3,0,-.12444445,0,0
4340452,76-635,1,0,78,0,0,3,0,-.12444445,1,1
4410468,78-5885,0,,79,1,0,1,0,-.12444445,0,0
4410471,77-1724,3,1.0986123,79,0,0,3,0,-.12444445,0,1
4491050,80-5123,0,,80,0,0,3,0,-.12444445,0,0
4500785,80-1162,0,,81,1,1,3,0,-.19888888,0,0
4520490,79-1429,3,1.0986123,81,1,0,1,0,-.19888888,0,1
4560867,73 ORIG,0,,82,0,0,3,0,-.19888888,0,0
4580592,80-1305,3,1.0986123,82,0,0,3,0,-.19888888,0,1
4600325,81-1404,0,,83,0,0,3,0,-.19888888,0,0
4621017,67 ORIG,0,,83,0,0,3,0,-.19888888,0,0
4710724,84-325,15,2.7080503,85,0,0,3,0,-.19888888,0,1
4740003,85-170,0,,85,1,1,3,0,-.19888888,0,0
3480375,164,0,,55,1,0,1,0,.36000001,0,0
3500091,36,0,,55,0,0,3,0,.36000001,1,0
3500537,82,0,,56,0,0,3,0,.42399999,0,0
3500551,23,1,0,56,0,0,3,0,.42399999,0,1
3520330,14,0,,57,0,0,3,0,.37222221,1,0
3520370,62,0,,57,0,0,3,0,.37222221,0,0
3620293,51,3,1.0986123,60,1,1,3,0,.47666666,0,1
3640520,26,0,,61,1,1,3,0,.47666666,0,0
3690147,234,0,,62,0,0,3,0,.49555555,0,0
3730734,404,1,0,63,1,1,3,0,.49555555,0,1
3820197,8,0,,65,1,1,3,0,.5511111,0,0
3820198,532,0,,65,0,0,3,0,.5511111,0,0
3910308,478,7,1.9459101,68,0,0,3,1,.66222221,0,1
3930071,248,0,,68,0,0,3,0,.66222221,0,0
4090095,71-6647,0,,72,0,0,3,0,-.017777778,0,0
4230048,74-1451,0,,75,0,0,3,0,-.12444445,0,0
4240645,75-783,0,,76,0,0,3,0,-.12444445,0,0
4250738,74-1452,2,.69314718,76,0,0,3,1,-.12444445,0,1
4250748,74-895,3,1.0986123,76,0,0,3,0,-.12444445,0,1
4300641,75-661,0,,77,1,1,3,0,-.12444445,0,0
4370584,77-642,3,1.0986123,78,1,1,3,0,-.12444445,0,1
4391014,77-1581,0,,78,0,0,3,0,-.12444445,0,0
4480607,78-911,5,1.6094379,80,0,0,3,0,-.12444445,0,1
4541022,80-1604,0,,81,0,0,3,0,-.19888888,0,0
