dyadid,year,start,stop,futime,dispute,allies,contig,trade,growth,democracy,capratio
385390,1955,4,5,35,0,1,1,.0132,.0238,1,.0103
385390,1974,4,5,35,0,1,1,.0332,.0227,1,.0111
385390,1975,5,6,35,0,1,1,.037,.0008,1,.0109
385390,1956,5,6,35,0,1,1,.0142,.0111,1,.01
385390,1976,6,7,35,0,1,1,.0392,.0078,1,.011
385390,1957,6,7,35,0,1,1,.0146,.0151,1,.0102
385390,1977,7,8,35,0,1,1,.039,.0173,1,.0111
385390,1958,7,8,35,0,1,1,.0134,.0184,1,.0106
385390,1959,8,9,35,0,1,1,.015,.0168,1,.0108
385390,1978,8,9,35,0,1,1,.0416,.027,1,.011
385390,1979,9,10,35,0,1,1,.0388,.0203,1,.0105
385390,1960,9,10,35,0,1,1,.0144,.0162,1,.0106
385390,1961,10,11,35,0,1,1,.0142,.029,1,.0101
385390,1980,10,11,35,0,1,1,.041,.0192,1,.0102
385390,1981,11,12,35,1,1,1,.0424,.0157,1,.0103
385390,1962,11,12,35,0,1,1,.016,.0356,1,.0106
385390,1963,12,13,35,0,1,1,.0172,.0303,1,.0107
385390,1964,13,14,35,0,1,1,.0188,.0422,1,.0107
385390,1965,14,15,35,0,1,1,.0176,.0432,1,.0107
385390,1966,15,16,35,0,1,1,.0196,.0419,1,.0106
385390,1967,16,17,35,0,1,1,.0206,.0253,1,.0101
385390,1968,17,18,35,0,1,1,.0234,.0219,1,.0101
385390,1969,18,19,35,1,1,1,.022,.0312,1,.0105
385710,1951,0,1,35,0,0,0,0,.0033,-.8,.4137
385710,1952,1,2,35,0,0,0,0,.0223,-.8,.4139
385710,1953,2,3,35,0,0,0,0,.034,-.8,.4132
385710,1954,3,4,35,0,0,0,0,.0414,-.8,.4121
385710,1955,4,5,35,0,0,0,0,.0347,-.8,.4349
385710,1956,5,6,35,0,0,0,0,.0228,-.8,.4555
385710,1957,6,7,35,0,0,0,0,.0241,-.8,.467
385710,1958,7,8,35,0,0,0,0,.0184,-.8,.5127
385710,1959,8,9,35,0,0,0,0,.0168,-.8,.5346
385710,1960,9,10,35,0,0,0,0,.0162,-.8,.6156
385710,1961,10,11,35,0,0,0,0,-.1183,-.8,.5589
385710,1962,11,12,35,0,0,0,0,-.1231,-.8,.5648
385710,1963,12,13,35,0,0,0,0,-.0891,-.8,.5942
385710,1964,13,14,35,0,0,0,0,.0406,-.8,.5844
385710,1965,14,15,35,0,0,0,0,.0445,-.9,.5981
385710,1966,15,16,35,0,0,0,0,.0419,-.9,.5378
385710,1967,16,17,35,0,0,0,0,.0443,-.9,.5189
385710,1968,17,18,35,0,0,0,0,-.0103,-.9,.5152
385710,1969,18,19,35,0,0,0,0,-.0058,-.9,.5364
385710,1970,19,20,35,0,0,0,0,.0201,-.8,.5263
385710,1971,20,21,35,0,0,0,0,.0322,-.8,.6999
385710,1972,21,22,35,0,0,0,0,.0316,-.8,.6966
385710,1973,22,23,35,0,0,0,0,.0299,-.8,.6931
385710,1974,23,24,35,0,0,0,0,.021,-.8,.7094
385710,1975,24,25,35,0,0,0,.0002,.0362,-.8,.6916
385710,1976,25,26,35,0,0,0,.0002,-.004,-.8,.7146
385710,1977,26,27,35,0,0,0,0,.0185,-.7,.7441
385710,1978,27,28,35,0,0,0,.0002,.0375,-.7,.7469
385710,1979,28,29,35,0,0,0,.0002,.0515,-.7,.7212
385710,1980,29,30,35,0,0,0,0,.0553,-.7,.7083
385710,1981,30,31,35,0,0,0,0,.0309,-.7,.7493
385710,1982,31,32,35,0,0,0,0,.0089,-.7,.7456
385710,1983,32,33,35,0,0,0,0,.0107,-.7,.4443
385710,1984,33,34,35,0,0,0,0,.0296,-.7,.3746
385710,1985,34,35,35,0,0,0,0,.045,-.7,.119
385900,1951,0,1,35,0,1,0,.0008,-.0379,1,.0359
385900,1952,1,2,35,0,1,0,.0018,-.038,1,.037
385900,1953,2,3,35,0,1,0,.0014,.0114,1,.0371
385900,1954,3,4,35,0,1,0,.0006,.0414,1,.0381
385900,1955,4,5,35,0,1,1,.001,.0347,1,.0374
385900,1956,5,6,35,0,1,0,.001,.0228,1,.036
385900,1957,6,7,35,0,1,0,.0008,.0005,1,.0362
385900,1958,7,8,35,0,1,0,.0008,.0097,1,.0373
385900,1959,8,9,35,0,1,0,.0006,.0168,1,.0366
385900,1960,9,10,35,0,1,0,.0004,.0162,1,.0365
385900,1961,10,11,35,0,1,0,.0006,.0086,1,.0364
385900,1962,11,12,35,0,1,0,.0006,.0122,1,.0372
385900,1963,12,13,35,0,1,0,.0006,.0245,1,.0372
385900,1964,13,14,35,0,1,0,.0006,.0422,1,.0367
385900,1965,14,15,35,0,1,0,.0006,.0334,1,.0398
385900,1966,15,16,35,0,1,0,.0006,.0297,1,.0395
385900,1967,16,17,35,0,1,0,.0004,.0184,1,.0409
385900,1968,17,18,35,0,1,0,.0008,.0317,1,.0401
385900,1969,18,19,35,0,1,0,.0006,.0312,1,.0408
385900,1970,19,20,35,0,1,0,.0006,.0201,1,.0397
385900,1971,20,21,35,0,1,0,.0004,.0256,1,.0475
385900,1972,21,22,35,0,1,0,.0006,.0143,1,.046
385900,1973,22,23,35,0,1,0,.0006,.0231,1,.0461
385900,1974,23,24,35,0,1,0,.0006,.0175,1,.0481
385900,1975,24,25,35,0,1,0,.0006,.0187,1,.0473
385900,1976,25,26,35,0,1,0,.0016,.0104,1,.0477
385900,1977,26,27,35,0,1,0,.001,.011,1,.0462
385900,1978,27,28,35,0,1,0,.0008,.0163,1,.0434
385900,1979,28,29,35,0,1,0,.0008,.0176,1,.0418
385900,1980,29,30,35,0,1,0,.0008,.0217,1,.0434
385900,1981,30,31,35,0,1,0,.0008,.0187,1,.0466
385900,1982,31,32,35,0,1,0,.0006,.0018,1,.0479
385900,1983,32,33,35,0,1,0,.001,-.0054,1,.0215
385900,1984,33,34,35,0,1,0,.0004,.0103,1,.0211
385900,1985,34,35,35,0,1,0,.0004,.0252,1,.0122
385920,1951,0,1,35,0,1,0,.001,-.0667,1,.0239
385920,1952,1,2,35,0,1,0,.001,-.0241,1,.0227
385920,1953,2,3,35,0,1,0,.0006,-.0141,1,.0228
385920,1954,3,4,35,0,1,0,.0004,.0354,1,.0235
385920,1955,4,5,35,0,1,1,.0006,.0347,1,.0232
385920,1956,5,6,35,0,1,0,.0006,.0228,1,.0238
385920,1957,6,7,35,0,1,0,.0004,.0167,1,.0237
385920,1958,7,8,35,0,1,0,.0004,.0118,1,.0246
385920,1959,8,9,35,0,1,0,.0004,.0168,1,.0246
385920,1960,9,10,35,0,1,0,.0004,.0162,1,.0247
385920,1961,10,11,35,0,1,0,.0006,.029,1,.025
385920,1962,11,12,35,0,1,0,.0004,.0356,1,.0257
385920,1963,12,13,35,0,1,0,.0004,.0139,1,.0259
385920,1964,13,14,35,0,1,0,.0006,.0292,1,.0253
385920,1965,14,15,35,0,1,0,.0006,.0354,1,.025
385920,1966,15,16,35,0,1,0,.0004,.0289,1,.0249
385920,1967,16,17,35,0,1,0,.0004,.0014,1,.0256
385920,1968,17,18,35,0,1,0,.0004,-.0095,1,.0271
385920,1969,18,19,35,0,1,0,.0004,.0053,1,.0271
385920,1970,19,20,35,0,1,0,.0004,.0201,1,.0284
385920,1971,20,21,35,0,1,0,.0004,.0322,1,.0247
385920,1972,21,22,35,0,1,0,.0004,.0191,1,.0244
385920,1973,22,23,35,0,1,0,.0004,.0348,1,.024
385920,1974,23,24,35,0,1,0,.0004,.0394,1,.0233
385920,1975,24,25,35,0,1,0,.0008,.0293,1,.0252
385920,1976,25,26,35,0,1,0,.0004,.0061,1,.0254
385920,1977,26,27,35,0,1,0,.0004,-.0201,1,.0255
385920,1978,27,28,35,0,1,0,.0004,-.0197,1,.0269
385920,1979,28,29,35,0,1,0,.0004,-.0179,1,.0274
385920,1980,29,30,35,0,1,0,.0004,-.0085,1,.0279
385920,1981,30,31,35,0,1,0,.0004,.0167,1,.0269
385920,1982,31,32,35,0,1,0,.0004,.0089,1,.0256
385920,1983,32,33,35,0,1,0,.0002,.0092,1,.0628
385920,1984,33,34,35,0,1,0,.0004,.0148,1,.0636
385920,1985,34,35,35,0,1,0,.0002,.0252,1,.2893
390710,1951,0,1,35,0,0,0,0,-.0426,-.8,.3949
390710,1952,1,2,35,0,0,0,.0002,-.0172,-.8,.4098
390710,1953,2,3,35,0,0,0,0,.0086,-.8,.4172
390710,1954,3,4,35,0,0,0,0,.0329,-.8,.4159
390710,1955,4,5,35,0,0,0,0,.0238,-.8,.4218
390710,1956,5,6,35,0,0,0,0,.0111,-.8,.457
390710,1957,6,7,35,0,0,0,0,.0151,-.8,.4781
390710,1958,7,8,35,0,0,0,0,.0239,-.8,.5446
390710,1959,8,9,35,0,0,0,0,.043,-.8,.5786
390710,1960,9,10,35,0,0,0,0,.0218,-.8,.6544001
390710,1961,10,11,35,0,0,0,0,-.1183,-.8,.5633
390710,1962,11,12,35,0,0,0,0,-.1231,-.8,.5346
390710,1963,12,13,35,0,0,0,0,-.0891,-.8,.5572
390710,1964,13,14,35,0,0,0,0,.0406,-.8,.546
390710,1965,14,15,35,0,0,0,0,.0432,-.9,.5567
390710,1966,15,16,35,0,0,0,0,.0532,-.9,.5067
390710,1967,16,17,35,0,0,0,0,.0253,-.9,.5116
390710,1968,17,18,35,0,0,0,0,-.0103,-.9,.5109
390710,1969,18,19,35,0,0,0,0,-.0058,-.9,.5101
390710,1970,19,20,35,0,0,0,0,.0369,-.8,.5067
390710,1971,20,21,35,0,0,0,0,.0314,-.8,.6024
390710,1972,21,22,35,0,0,0,0,.0244,-.8,.6055
390710,1973,22,23,35,0,0,0,0,.0299,-.8,.6153
390710,1974,23,24,35,0,0,0,0,.021,-.8,.6369
390710,1975,24,25,35,0,0,0,.0002,.0008,-.8,.6358
390710,1976,25,26,35,0,0,0,0,-.004,-.8,.6487
390710,1977,26,27,35,0,0,0,0,.0173,-.7,.6718
390710,1978,27,28,35,0,0,0,0,.027,-.7,.6803
390710,1979,28,29,35,0,0,0,0,.0203,-.7,.6861
390710,1980,29,30,35,0,0,0,0,.0192,-.7,.6934
390710,1981,30,31,35,0,0,0,0,.0157,-.7,.7299
390710,1982,31,32,35,0,0,0,0,.0128,-.7,.8007
390710,1983,32,33,35,0,0,0,0,.0172,-.7,.5359
390710,1984,33,34,35,0,0,0,.0002,.0322,-.7,.5072
390710,1985,34,35,35,0,0,0,0,.0412,-.7,.1911
395710,1964,0,1,22,0,0,0,0,.0406,-.8,18.5321
395710,1965,1,2,22,0,0,0,0,.0607,-.9,17.576
395710,1966,2,3,22,0,0,0,0,.0574,-.9,17.1506
395710,1967,3,4,22,0,0,0,0,.029,-.9,17.2145
395710,1968,4,5,22,0,0,0,0,-.0103,-.9,17.1589
395710,1969,5,6,22,0,0,0,0,-.031,-.9,19.1847
395710,1970,6,7,22,0,0,0,0,.0047,-.8,17.8277
395710,1971,7,8,22,0,0,0,0,.061,-.8,22.469
395710,1972,8,9,22,0,0,0,0,.0731,-.8,23.3391
395710,1973,9,10,22,0,0,0,0,.0299,-.8,21.7193
395710,1974,10,11,22,0,0,0,0,.021,-.8,21.9885
395710,1975,11,12,22,0,0,0,0,.0249,-.8,22.6981
395710,1976,12,13,22,0,0,0,0,-.004,-.8,24.1952
395710,1977,13,14,22,0,0,0,0,.0185,-.7,24.3064
395710,1978,14,15,22,0,0,0,0,.0375,-.7,25.7854
395710,1979,15,16,22,0,0,0,0,.0671,-.7,25.5198
395710,1980,16,17,22,0,0,0,0,.0579,-.7,24.4871
395710,1981,17,18,22,0,0,0,0,.0386,-.7,25.2222
395710,1982,18,19,22,0,0,0,0,.0201,-.7,26.386
395710,1983,19,20,22,0,0,0,0,-.0096,-.7,13.917
395710,1984,20,21,22,0,0,0,0,-.0081,-.7,13.0964
395710,1985,21,22,22,0,0,0,0,-.0025,-.7,3.3854
404433,1974,0,1,12,0,0,1,0,-.0137,-.7,.0753
404433,1975,1,2,12,0,1,1,0,-.0385,-.7,.0777
404433,1976,2,3,12,0,1,1,0,-.0374,-.7,.0575
404433,1977,3,4,12,0,1,1,.0004,-.0712,-.7,.0536
404433,1978,4,5,12,0,1,1,.0004,-.0313,-.7,.0554
404433,1979,5,6,12,0,1,1,.0004,-.0337,-.7,.0618
404433,1980,6,7,12,0,1,1,.0004,-.0569,-.7,.067
404433,1981,7,8,12,0,1,1,.003,-.0384,-.7,.0417
404433,1982,8,9,12,0,1,1,.0016,.001,-.7,.0491
404433,1983,9,10,12,0,1,1,.0006,.0071,-.7,.0504
404433,1984,10,11,12,0,1,1,.0008,-.0072,-.8,.0634
404433,1985,11,12,12,0,1,1,.0006,-.0233,-.8,.0508
404438,1974,0,1,12,0,1,1,0,-.0046,-.9,.0473
404438,1975,1,2,12,0,1,1,0,-.0385,-.9,.047
404438,1976,2,3,12,0,1,1,0,-.0374,-.9,.0334
404438,1977,3,4,12,0,1,1,0,-.0712,-.9,.0309
404438,1978,4,5,12,0,1,1,0,-.0313,-.9,.0331
404438,1979,5,6,12,0,1,1,.0004,-.0337,-.9,.0358
404438,1980,6,7,12,0,1,1,0,-.0569,-.9,.0388
404438,1981,7,8,12,0,1,1,.0002,-.0384,-.9,.0249
404438,1982,8,9,12,0,1,1,0,.001,-.9,.0285
404438,1983,9,10,12,0,1,1,0,.0089,-.9,.0309
404438,1984,10,11,12,0,1,1,0,.0155,-.8,.036
404438,1985,11,12,12,0,1,1,0,-.0057,-.8,.0299
404710,1974,0,1,12,0,0,0,0,-.0046,-.8,17.857
404710,1975,1,2,12,0,0,0,0,-.0385,-.8,18.0856
404710,1976,2,3,12,0,0,0,0,-.0374,-.8,13.6141
404710,1977,3,4,12,0,0,0,0,-.0712,-.7,13.02
404710,1978,4,5,12,0,0,0,0,-.0313,-.7,13.5594
404710,1979,5,6,12,0,0,0,0,-.0337,-.7,14.4628
404710,1980,6,7,12,0,0,0,0,-.0569,-.7,15.2049
404710,1981,7,8,12,0,0,0,0,-.0384,-.7,9.2906
404710,1982,8,9,12,0,0,0,0,.001,-.7,10.8686
404710,1983,9,10,12,0,0,0,0,.0515,-.7,10.3226
404710,1984,10,11,12,0,0,0,0,.0281,-.8,11.7723
404710,1985,11,12,12,0,0,0,0,.0122,-.8,9.388599
432433,1964,0,1,22,0,1,1,.0016,-.0635,-.7,.012
432435,1964,0,1,22,0,1,1,.0002,-.0635,-.7,.0488
432435,1965,1,2,22,0,1,1,.0002,-.0415,-.7,.0491
432433,1965,1,2,22,0,1,1,.0004,-.0415,-.7,.0123
432433,1966,2,3,22,0,1,1,.0002,-.0549,-.7,.0125
432435,1966,2,3,22,0,1,1,.0004,-.0549,-.7,.0483
432433,1967,3,4,22,0,1,1,.0024,-.0018,-.7,.0127
432435,1967,3,4,22,0,1,1,.0004,-.0029,-.7,.0487
432435,1968,4,5,22,0,1,1,.0006,-.0222,-.7,.0463
432433,1968,4,5,22,0,1,1,.0046,-.0164,-.7,.013
432433,1969,5,6,22,0,1,1,.0012,-.0412,-.7,.0132
432435,1969,5,6,22,0,1,1,.0002,-.0223,-.7,.0462
432433,1970,6,7,22,0,1,1,.0022,-.0168,-.7,.0134
432435,1970,6,7,22,0,1,1,.0002,-.0057,-.7,.0459
432435,1971,7,8,22,0,1,1,.0006,.0038,-.7,.0434
432433,1971,7,8,22,0,1,1,.0044,-.0237,-.7,.0135
432433,1972,8,9,22,0,1,1,.0032,.0161,-.7,.0135
432435,1972,8,9,22,0,1,1,.0008,.0287,-.7,.043
432433,1973,9,10,22,0,1,1,.004,-.0206,-.7,.0137
432435,1973,9,10,22,0,1,1,0,-.0113,-.7,.0428
432433,1974,10,11,22,0,1,1,.0048,-.0137,-.7,.0134
432435,1974,10,11,22,0,1,1,0,-.001,-.7,.0434
432433,1975,11,12,22,0,1,1,.0036,.0046,-.7,.0137
432435,1975,11,12,22,0,1,1,.0002,-.0113,-.7,.0433
432435,1976,12,13,22,0,1,1,.0002,.0452,-.7,.0311
432433,1976,12,13,22,0,1,1,.0044,.0384,-.7,.0134
432433,1977,13,14,22,0,1,1,.0032,.0298,-.7,.0132
432435,1977,13,14,22,0,1,1,0,.0522,-.7,.0262
432433,1978,14,15,22,0,1,1,.0056,-.0067,-.7,.0135
432435,1978,14,15,22,0,1,1,0,.038,-.7,.0229
432435,1979,15,16,22,0,1,1,0,-.0485,-.7,.026
432433,1979,15,16,22,0,1,1,.0078,-.0018,-.7,.0135
432433,1980,16,17,22,0,1,1,.0046,-.0042,-.7,.0134
432435,1980,16,17,22,0,1,1,0,-.0641,-.7,.028
432435,1981,17,18,22,0,1,1,0,-.0556,-.7,.0263
432433,1981,17,18,22,0,1,1,.0052,-.0003,-.7,.0135
432433,1982,18,19,22,0,1,1,.0066,-.0151,-.7,.0135
432435,1982,18,19,22,0,1,1,0,-.059,-.7,.0263
432435,1983,19,20,22,0,1,1,.0004,-.0266,-.7,.0283
432433,1983,19,20,22,0,1,1,.002,-.015,-.7,.0132
432433,1984,20,21,22,0,1,1,.0018,-.0106,-.7,.0133
432435,1984,20,21,22,0,1,1,0,-.0476,-.7,.0297
432435,1985,21,22,22,0,1,1,0,-.0377,-.7,.0282
432433,1985,21,22,22,0,1,1,.005,-.0233,-.7,.0134
432439,1966,0,1,20,0,1,1,.0018,-.0549,-.7,.0127
432439,1976,0,1,20,0,1,1,.0004,.0452,-.7,.0126
432437,1962,0,1,24,0,0,1,.0034,-.0377,-.9,.0103
432438,1962,0,1,24,0,1,1,.0016,-.0377,-.9,.0114
432436,1962,0,1,24,0,0,1,.0004,-.0377,-.7,.0186
432438,1963,1,2,24,0,1,1,.0006,-.0178,-.9,.0113
432439,1967,1,2,20,0,1,1,.0014,.0034,-.7,.0131
432437,1963,1,2,24,0,1,1,.002,-.0178,-.9,.0102
432436,1963,1,2,24,0,1,1,.0004,-.0178,-.7,.017
432439,1978,2,3,20,0,1,1,.0002,.0157,-.7,.0116
432439,1968,2,3,20,0,1,1,.0006,-.0164,-.7,.0126
432438,1964,2,3,24,0,1,1,.0004,-.0635,-.9,.0114
432436,1964,2,3,24,0,1,1,.0002,-.0635,-.7,.0169
432437,1964,2,3,24,0,1,1,.004,-.0635,-.9,.0104
432439,1969,3,4,20,0,1,1,.0006,-.0223,-.7,.0126
432436,1965,3,4,24,0,1,1,.0002,-.0415,-.7,.0173
432437,1965,3,4,24,0,1,1,.0038,-.0415,-.9,.0109
432439,1979,3,4,20,0,1,1,0,.0108,-.7,.0128
432438,1965,3,4,24,0,1,1,.0002,-.0415,-.9,.0113
432439,1970,4,5,20,0,1,1,.001,-.0086,-.7,.0126
432439,1980,4,5,20,0,1,1,.0024,-.0006,-.7,.0129
432438,1966,4,5,24,0,1,1,0,-.0549,-.9,.0107
432436,1966,4,5,24,0,1,1,.0004,-.0549,-.7,.0173
432437,1966,4,5,24,0,1,1,.004,-.0549,-.9,.0112
432438,1967,5,6,24,0,1,1,.0004,-.011,-.9,.011
432439,1981,5,6,20,0,1,1,.0004,.0045,-.7,.013
432439,1971,5,6,20,0,1,1,.0012,-.0068,-.7,.0117
432436,1967,5,6,24,0,1,1,.0004,.0034,-.7,.0176
432437,1967,5,6,24,0,1,1,.0012,-.0081,-.9,.0111
432437,1968,6,7,24,0,1,1,.0022,-.0164,-.9,.0114
432436,1968,6,7,24,0,1,1,.0002,-.0164,-.7,.0173
432439,1982,6,7,20,0,1,1,.001,-.0151,-.7,.013
432439,1972,6,7,20,0,1,1,.001,-.0125,-.7,.0119
432438,1968,6,7,24,0,1,1,0,-.0244,-.9,.011
432437,1969,7,8,24,0,1,1,.0024,-.0223,-.9,.0116
432436,1969,7,8,24,0,1,1,0,-.032,-.7,.0174
432439,1983,7,8,20,0,1,1,.0012,-.015,-.7,.0129
432438,1969,7,8,24,0,1,1,0,-.0378,-.9,.0111
432439,1973,7,8,20,0,1,1,.001,-.0018,-.7,.0121
432437,1970,8,9,24,0,1,1,.004,-.0057,-.9,.0119
432436,1970,8,9,24,0,1,1,0,-.0057,-.7,.0172
432439,1974,8,9,20,1,1,1,.002,-.001,-.7,.0125
432438,1970,8,9,24,0,1,1,.0002,-.0301,-.9,.0111
432439,1984,8,9,20,0,1,1,.0004,-.0106,-.7,.0124
432437,1971,9,10,24,0,1,1,.0052,.0038,-.9,.012
432439,1985,9,10,20,1,1,1,.0006,-.0132,-.7,.0127
432436,1971,9,10,24,0,1,1,0,.0038,-.7,.0167
432438,1971,9,10,24,0,1,1,.0004,-.0123,-.9,.0116
432437,1972,10,11,24,0,1,1,.0046,.0287,-.9,.0122
432438,1972,10,11,24,0,1,1,.0004,.0001,-.9,.0115
432436,1972,10,11,24,0,1,1,.0006,.0123,-.7,.0151
432438,1973,11,12,24,0,1,1,.0004,-.0018,-.9,.0116
432437,1973,11,12,24,0,1,1,.0054,-.0018,-.9,.0124
432436,1973,11,12,24,0,1,1,.0006,-.0808,-.7,.015
432437,1974,12,13,24,0,1,1,.0038,-.001,-.9,.0125
432438,1974,12,13,24,0,1,1,.0002,-.001,-.9,.0119
432436,1974,12,13,24,0,1,1,.0002,-.0542,-.7,.0143
432436,1975,13,14,24,0,1,1,.001,-.0427,-.7,.0152
432438,1975,13,14,24,0,1,1,.0004,.0079,-.9,.012
432437,1975,13,14,24,0,1,1,.0062,.0079,-.9,.0128
432436,1976,14,15,24,0,1,1,.0002,.0185,-.7,.0153
432437,1976,14,15,24,0,1,1,.009,.032,-.9,.0124
432438,1976,14,15,24,0,1,1,0,.0341,-.9,.0128
432437,1977,15,16,24,0,1,1,.0056,.0144,-.9,.0124
432436,1977,15,16,24,0,1,1,0,.0042,-.7,.0155
432438,1977,15,16,24,0,1,1,0,.0139,-.9,.0132
432438,1978,16,17,24,0,1,1,0,.0225,-.9,.0124
432436,1978,16,17,24,0,1,1,.0002,.0323,-.7,.0155
432437,1978,16,17,24,0,1,1,.0066,.0223,-.9,.0129
432437,1979,17,18,24,0,1,1,.0054,.0161,-.9,.0126
432436,1979,17,18,24,0,1,1,0,.0405,-.7,.0155
432438,1979,17,18,24,0,1,1,.0002,.001,-.9,.0128
432436,1980,18,19,24,0,1,1,.0002,.0151,-.7,.0153
432438,1980,18,19,24,0,1,1,0,.0151,-.9,.0129
432437,1980,18,19,24,0,1,1,.0068,.0151,-.9,.0132
432436,1981,19,20,24,0,1,1,.0004,.0036,-.7,.0153
432437,1981,19,20,24,0,1,1,.0104,-.0189,-.9,.013
432438,1981,19,20,24,0,0,1,0,.0045,-.9,.0124
432436,1982,20,21,24,0,1,1,.0002,-.0156,-.7,.0151
432438,1982,20,21,24,0,0,1,0,-.0151,-.9,.0127
432437,1982,20,21,24,0,1,1,.007,-.0296,-.9,.013
432436,1983,21,22,24,0,1,1,.0002,-.0301,-.7,.0151
432438,1983,21,22,24,0,0,1,.0002,-.015,-.9,.0123
432437,1983,21,22,24,0,1,1,.006,-.0346,-.9,.0117
432438,1984,22,23,24,0,0,1,.0002,-.0106,-.7,.0133
432437,1984,22,23,24,0,1,1,.0064,-.0645,-.9,.0119
432436,1984,22,23,24,0,1,1,.001,-.0773,-.7,.0151
432438,1985,23,24,24,0,0,1,.0002,-.0132,-.7,.0127
432436,1985,23,24,24,0,1,1,.0016,-.0597,-.7,.0145
432437,1985,23,24,24,0,1,1,.0052,-.0553,-.9,.0129
432615,1963,0,1,23,0,1,1,0,-.0178,-.8,.0524
432615,1964,1,2,23,0,1,1,.0002,-.0635,-.8,.0548
432615,1965,2,3,23,0,1,1,0,-.0415,-.9,.0496
432615,1966,3,4,23,0,1,1,.0002,-.0549,-.9,.0479
432615,1967,4,5,23,0,1,1,.0002,.0029,-.9,.0485
432615,1968,5,6,23,0,1,1,.0002,-.0164,-.9,.0492
432615,1969,6,7,23,0,1,1,0,-.0223,-.9,.0496
432615,1970,7,8,23,0,1,1,0,-.0057,-.9,.0502
432615,1971,8,9,23,0,1,1,0,.0038,-.9,.0536
432615,1972,9,10,23,0,1,1,0,.0287,-.9,.055
432615,1973,10,11,23,0,1,1,.0002,-.0018,-.9,.0566
432615,1974,11,12,23,0,1,1,0,-.001,-.9,.0569
432615,1975,12,13,23,0,1,1,0,.0079,-.9,.0584
432615,1976,13,14,23,0,1,1,0,.0452,-.9,.0588
432615,1977,14,15,23,0,1,1,0,.0469,-.9,.0586
432615,1978,15,16,23,0,1,1,0,.038,-.9,.0607
432615,1979,16,17,23,0,1,1,0,.0405,-.9,.0627
432615,1980,17,18,23,0,1,1,0,.0151,-.9,.0707
432615,1981,18,19,23,0,1,1,0,.0045,-.9,.0659
432615,1982,19,20,23,0,1,1,0,-.0151,-.9,.0789
432615,1983,20,21,23,0,1,1,0,-.015,-.9,.0674
432615,1984,21,22,23,0,1,1,0,-.0106,-.9,.0656
432615,1985,22,23,23,0,1,1,.0004,-.0132,-.9,.0676
432710,1964,0,1,22,0,0,0,0,-.0635,-.8,3.4222
432710,1965,1,2,22,0,0,0,0,-.0415,-.9,3.259
432710,1966,2,3,22,0,0,0,0,-.0549,-.9,3.1559
432710,1967,3,4,22,0,0,0,0,.0034,-.9,2.9572
432710,1968,4,5,22,0,0,0,0,-.0164,-.9,2.9993
432710,1969,5,6,22,0,0,0,0,-.0223,-.9,3.0171
432710,1970,6,7,22,0,0,0,0,-.0057,-.8,3.0838
432710,1971,7,8,22,0,0,0,0,.0038,-.8,3.2694
432710,1972,8,9,22,0,0,0,0,.0287,-.8,3.233
432710,1973,9,10,22,0,0,0,0,-.0018,-.8,3.2349
432710,1974,10,11,22,0,0,0,0,-.001,-.8,3.1772
432710,1975,11,12,22,0,0,0,0,.0079,-.8,3.2005
432710,1976,12,13,22,0,0,0,0,-.004,-.8,3.1787
432710,1977,13,14,22,0,0,0,0,.0185,-.7,3.2019
432710,1978,14,15,22,0,0,0,0,.0375,-.7,3.3005
432710,1979,15,16,22,0,0,0,0,.0405,-.7,3.1642
432710,1980,16,17,22,0,0,0,0,.0151,-.7,3.0456
432710,1981,17,18,22,0,0,0,0,.0045,-.7,3.0102
432710,1982,18,19,22,0,0,0,0,-.0151,-.7,2.9957
432710,1983,19,20,22,0,0,0,0,-.015,-.7,2.7036
432710,1984,20,21,22,0,0,0,0,-.0106,-.7,2.4594
432710,1985,21,22,22,0,0,0,0,-.0132,-.7,2.4763
433435,1964,0,1,22,0,1,1,0,.0252,-.7,.0583
433435,1965,1,2,22,0,1,1,0,.0139,-.7,.0606
433435,1966,2,3,22,0,1,1,0,.0039,-.7,.0604
433435,1967,3,4,22,0,1,1,.0002,-.0029,-.7,.0616
433435,1968,4,5,22,0,1,1,.0008,-.0222,-.7,.0603
433435,1969,5,6,22,0,1,1,.001,-.0412,-.7,.061
433435,1970,6,7,22,0,1,1,.0014,-.0168,-.7,.0613
433435,1971,7,8,22,0,1,1,.0028,-.0237,-.7,.0584
433435,1972,8,9,22,0,1,1,.0038,.0161,-.7,.0581
433435,1973,9,10,22,0,1,1,.005,-.0206,-.7,.0584
433435,1974,10,11,22,0,1,1,.006,-.0137,-.7,.0581
433435,1975,11,12,22,0,1,1,.0066,-.0113,-.7,.0595
433435,1976,12,13,22,0,1,1,.0078,.0384,-.7,.0417
433435,1977,13,14,22,0,1,1,.005,.0298,-.7,.0345
433435,1978,14,15,22,0,1,1,.0072,-.0067,-.7,.0308
433435,1979,15,16,22,0,1,1,.0044,-.0485,-.7,.0351
433435,1980,16,17,22,0,1,1,.0044,-.0641,-.7,.0376
433435,1981,17,18,22,0,1,1,.0052,-.0556,-.7,.0356
433435,1982,18,19,22,0,1,1,.0082,-.059,-.7,.0355
433435,1983,19,20,22,0,1,1,.0034,-.0266,-.7,.0373
433435,1984,20,21,22,0,1,1,.0032,-.0476,-.7,.0394
433435,1985,21,22,22,0,1,1,.003,-.0377,-.7,.0378
