us,id,amrev,amaff,sumam,fedpet,constit,sgam
461/0138,6108,0,2,2,0,1,0
461/0171,6109,0,1,1,1,1,0
461/0190,6110,6,9,15,0,0,1
461/0230,6111,0,0,0,0,0,0
461/0238,6112,2,0,2,0,1,0
461/0260,6113,1,5,6,0,0,1
461/0273,6115,0,0,0,0,0,0
461/0273,6114,0,2,2,1,0,0
461/0300,6116,0,1,1,1,0,0
461/0321,6117,1,1,2,0,1,0
461/0352,6118,2,2,4,0,1,0
461/0375,6119,1,1,2,0,0,0
461/0402,6120,0,0,0,1,0,0
461/0402,6121,3,1,4,0,0,0
461/0424,6122,1,1,2,0,0,0
461/0458,6123,0,2,2,1,0,0
461/0477,6125,6,7,13,0,0,1
461/0477,6126,6,7,13,0,0,1
461/0477,6124,6,7,13,0,0,1
461/0480,6127,3,1,4,0,1,1
461/0499,6128,0,0,0,1,0,0
461/0529,6129,1,3,4,0,0,1
461/0540,6130,3,1,4,1,1,0
461/0540,6131,0,0,0,0,1,0
461/0555,6132,0,0,0,0,1,0
461/0571,6133,0,0,0,0,0,0
461/0574,6135,3,10,13,0,0,0
461/0574,6134,0,10,10,0,0,0
461/0624,6136,5,0,5,1,0,0
461/0648,6137,0,1,1,0,0,0
461/0660,6138,0,0,0,0,1,0
461/0677,6140,0,0,0,1,0,0
461/0677,6139,0,0,0,1,0,0
461/0731,6141,0,1,1,0,0,0
461/0757,6142,2,0,2,0,0,0
461/0773,6143,1,3,4,1,0,0
461/0910,6144,0,0,0,0,0,0
461/0918,6145,0,0,0,0,0,0
461/0919,6146,0,0,0,0,0,0
461/0948,6147,0,0,0,0,0,0
461/0961,6149,0,0,0,0,0,0
461/0961,6150,0,0,0,0,0,0
461/0961,6148,0,0,0,0,0,0
461/0970,6151,0,0,0,0,0,0
462/0001,6152,1,0,1,0,1,0
462/0019,6153,0,0,0,1,0,0
462/0036,6154,0,2,2,1,0,0
462/0074,6155,3,3,6,1,1,0
462/0087,6157,0,0,0,1,0,0
462/0087,6158,0,0,0,0,0,0
462/0087,6156,2,4,6,0,0,0
462/0111,6159,0,0,0,0,0,0
462/0122,6160,2,0,2,0,0,0
462/0151,6162,1,0,1,0,0,0
462/0151,6161,2,1,3,0,0,0
462/0176,6163,1,0,1,0,1,1
462/0176,6164,0,0,0,0,1,0
462/0198,6165,0,0,0,1,0,0
462/0213,6166,5,4,9,0,0,1
462/0296,6167,2,4,6,1,0,0
462/0306,6168,1,2,3,0,0,0
462/0324,6169,2,4,6,0,0,1
462/0345,6170,1,1,2,0,0,0
462/0356,6171,0,0,0,0,0,0
462/0367,6172,3,0,3,0,0,0
462/0393,6173,0,2,2,1,0,0
462/0406,6174,1,0,1,0,0,0
462/0416,6176,2,2,4,0,1,1
462/0416,6175,0,0,0,0,1,0
462/0476,6178,0,0,0,0,1,0
462/0476,6177,1,2,3,0,1,1
462/0506,6179,1,1,2,0,1,0
462/0523,6180,0,0,0,0,0,0
462/0554,6181,0,0,0,0,0,0
462/0579,6182,0,0,0,1,1,0
462/0611,6183,2,1,3,0,0,1
462/0637,6184,0,0,0,0,0,0
462/0640,6185,2,1,3,0,1,1
462/0650,6186,0,0,0,1,0,0
462/0669,6187,4,3,7,0,0,0
462/0696,6188,1,1,2,1,1,0
462/0725,6189,0,1,1,0,1,0
462/0791,6190,0,0,0,0,1,0
462/0810,6192,0,0,0,0,0,0
462/0810,6191,0,1,1,0,0,0
462/0835,6193,0,0,0,0,1,0
462/0862,6194,0,0,0,0,1,0
462/0919,6197,0,0,0,1,1,0
462/0919,6195,0,1,1,1,1,0
462/0919,6196,0,0,0,1,1,0
462/1017,6198,0,0,0,0,0,0
462/1039,6199,0,0,0,0,1,0
462/1117,6200,0,0,0,0,0,0
462/1137,6201,0,0,0,0,0,0
462/1144,6202,0,0,0,0,0,0
463/0001,6203,1,4,5,0,0,1
463/0029,6204,0,7,7,0,0,0
463/0029,6206,0,0,0,1,0,0
463/0029,6205,0,0,0,0,0,0
463/0060,6207,0,1,1,1,1,0
463/0085,6208,3,3,6,0,0,1
463/0110,6210,0,0,0,0,0,0
463/0110,6211,0,0,0,0,0,0
463/0110,6209,2,2,4,0,0,0
463/0147,6212,4,0,4,0,0,0
463/0159,6213,7,11,18,0,1,0
463/0206,6214,0,1,1,1,0,0
463/0239,6215,2,1,3,0,1,0
463/0248,6216,1,1,2,0,1,0
463/0277,6217,0,0,0,0,1,0
463/0319,6219,0,0,0,0,0,0
463/0319,6220,0,0,0,0,0,0
463/0319,6221,0,0,0,1,0,0
463/0319,6218,1,0,1,0,0,0
463/0354,6222,2,0,2,0,1,0
463/0388,6223,3,5,8,0,1,1
463/0418,6224,0,4,4,1,0,0
463/0476,6225,0,1,1,1,0,0
463/0491,6226,3,0,3,0,0,0
463/0545,6227,6,1,7,0,0,0
463/0545,6228,6,2,8,0,0,0
463/0582,6229,2,1,3,0,0,0
463/0646,6230,1,0,1,0,0,1
463/0680,6231,0,0,0,1,0,0
463/0713,6232,3,6,9,0,0,0
463/0745,6233,1,1,2,0,1,1
463/0765,6234,1,0,1,0,1,1
463/0783,6235,1,2,3,0,1,1
463/0825,6236,0,5,5,0,0,0
463/0855,6237,3,2,5,0,0,1
463/0880,6238,2,1,3,0,0,0
463/0939,6239,0,0,0,0,1,0
463/0992,6240,0,0,0,0,1,0
463/1032,6241,2,0,2,0,1,1
463/1073,6242,6,6,12,0,0,0
463/1112,6243,0,0,0,0,1,0
463/1121,6244,0,0,0,0,1,0
463/1216,6246,0,0,0,1,0,0
463/1216,6247,0,0,0,0,0,0
463/1216,6245,0,0,0,0,0,0
463/1224,6249,0,0,0,0,0,0
463/1224,6248,0,0,0,1,0,0
463/1226,6252,0,0,0,0,0,0
463/1226,6250,0,0,0,0,0,0
463/1226,6251,0,0,0,0,0,0
463/1230,6253,0,0,0,0,0,0
463/1237,6254,0,0,0,0,0,0
464/0001,6255,0,0,0,0,0,0
464/0007,6257,0,0,0,0,0,0
464/0007,6256,0,1,1,0,0,0
464/0016,6258,0,0,0,0,0,0
464/0030,6259,6,3,9,0,0,0
464/0044,6260,0,0,0,0,0,0
464/0046,6261,0,0,0,0,0,0
464/0067,6262,0,0,0,0,1,0
464/0078,6263,0,0,0,0,1,0
464/0089,6264,1,2,3,1,0,0
464/0109,6265,0,0,0,0,0,0
464/0114,6266,0,0,0,0,0,0
464/0154,6267,0,0,0,1,0,0
464/0165,6268,0,0,0,1,0,0
464/0183,6269,0,0,0,1,0,0
464/0206,6271,0,0,0,0,0,0
464/0206,6270,0,0,0,1,0,0
464/0238,6272,3,2,5,0,0,1
464/0287,6273,0,0,0,0,1,0
464/0312,6276,0,0,0,0,0,0
464/0312,6275,0,0,0,0,0,0
464/0312,6274,0,4,4,1,0,0
464/0377,6277,0,0,0,0,0,0
464/0386,6279,0,0,0,0,0,0
464/0386,6278,0,0,0,0,0,0
464/0408,6280,0,2,2,1,1,0
464/0417,6281,15,10,25,0,0,0
464/0501,6282,2,0,2,0,1,0
464/0523,6283,1,1,2,0,0,0
464/0548,6284,0,1,1,0,1,0
464/0865,6285,0,0,0,0,0,0
464/0875,6286,0,0,0,0,0,0
464/0879,6287,0,0,0,0,0,0
464/0900,6288,0,0,0,0,0,0
464/0904,6289,0,0,0,0,0,0
464/0908,6290,0,0,0,0,0,0
464/0919,6291,0,0,0,0,0,0
464/0921,6292,0,0,0,0,0,0
464/0924,6293,0,0,0,0,0,0
464/0928,6299,0,0,0,0,0,0
464/0928,6295,0,0,0,0,0,0
464/0928,6298,0,0,0,0,0,0
464/0928,6296,0,0,0,0,0,0
464/0928,6297,0,0,0,1,0,0
464/0928,6294,0,0,0,0,0,0
464/0942,6300,0,0,0,0,0,0
464/0945,6301,0,0,0,0,0,0
464/0948,6302,0,0,0,0,0,0
464/0950,6303,0,0,0,0,0,0
464/0951,6304,0,0,0,0,0,0
464/0956,6305,0,0,0,0,0,0
464/0959,6306,0,0,0,0,0,0
464/0965,6307,0,0,0,0,0,0
464/0972,6309,0,0,0,0,0,0
464/0972,6308,0,0,0,0,0,0
464/0980,6310,0,0,0,0,0,0
464/0990,6311,0,0,0,0,0,0
464/1001,6312,0,0,0,0,0,0
464/1016,6313,0,0,0,0,0,0
464/1020,6314,0,0,0,0,0,0
464/1023,6315,0,0,0,0,0,0
464/1027,6316,0,0,0,0,0,0
464/1032,6317,0,0,0,0,0,0
464/1036,6318,0,0,0,0,0,0
464/1036,6319,0,0,0,0,0,0
464/1037,6320,0,0,0,0,0,0
464/1053,6321,0,0,0,0,0,0
464/1057,6322,0,0,0,0,0,0
464/1063,6323,0,0,0,0,0,0
464/1067,6324,0,0,0,0,0,0
464/1068,6325,0,0,0,0,0,0
465/0001,6326,0,0,0,0,0,0
465/0037,6327,0,1,1,0,1,0
465/0075,6328,3,1,4,0,0,0
465/0089,6329,0,0,0,0,1,0
465/0168,6330,0,0,0,0,1,0
465/0200,6331,0,0,0,0,0,0
465/0208,6332,1,1,2,0,1,0
465/0236,6333,0,1,1,0,0,1
465/0259,6334,2,0,2,0,0,0
465/0271,6335,1,0,1,0,1,0
465/0271,6336,0,0,0,0,1,0
465/0324,6337,2,0,2,0,0,1
465/0330,6338,2,0,2,0,0,0
465/0354,6339,0,1,1,1,1,0
465/0367,6340,1,0,1,0,0,0
465/0420,6341,1,1,2,0,1,1
465/0463,6342,3,2,5,0,0,1
465/0482,6343,0,0,0,0,0,0
465/0482,6344,0,0,0,0,0,0
465/0513,6346,0,0,0,0,0,0
465/0513,6345,2,1,3,1,0,0
465/0555,6347,3,4,7,0,0,0
465/0605,6348,0,0,0,1,1,0
465/0624,6349,1,3,4,0,0,1
465/0638,6350,0,0,0,0,0,0
465/0668,6351,4,2,6,0,1,1
465/0728,6352,0,1,1,1,0,0
465/0752,6353,3,7,10,0,0,1
465/0770,6354,0,3,3,0,1,0
465/0783,6355,3,0,3,0,1,0
465/0792,6356,0,2,2,1,0,0
465/0805,6357,1,4,5,1,0,0
465/0822,6358,2,3,5,1,0,0
465/0848,6359,0,0,0,0,0,0
465/0870,6360,0,0,0,1,0,0
465/0886,6361,2,5,7,0,0,1
465/1004,6362,0,0,0,0,0,0
465/1004,6363,0,0,0,0,0,0
465/1020,6364,0,0,0,0,0,0
465/1038,6365,0,0,0,0,0,0
465/1041,6366,0,0,0,0,0,0
465/1049,6367,0,0,0,0,0,0
465/1051,6368,0,0,0,0,0,0
465/1052,6369,0,0,0,0,0,0
465/1056,6370,0,0,0,1,0,0
465/1070,6371,0,0,0,0,0,0
465/1072,6373,0,0,0,0,0,0
465/1072,6372,0,0,0,0,0,0
465/1077,6375,0,0,0,0,0,0
465/1077,6374,0,0,0,0,0,0
465/1084,6376,0,0,0,0,0,0
465/1085,6377,0,0,0,0,0,0
465/1090,6378,0,0,0,0,0,0
465/1093,6379,0,0,0,0,0,0
465/1093,6380,0,0,0,0,0,0
465/1109,6381,0,0,0,0,0,0
465/1109,6382,0,0,0,0,0,0
466/0001,6383,0,0,0,0,0,0
466/0002,6384,4,3,7,0,0,1
466/0048,6385,0,2,2,0,0,0
466/0054,6386,0,3,3,1,0,0
466/0096,6387,0,0,0,0,0,0
466/0109,6388,1,1,2,1,1,0
466/0144,6389,0,0,0,0,0,0
466/0147,6390,0,0,0,0,0,0
466/0170,6392,2,2,4,0,1,0
466/0170,6391,0,0,0,0,1,0
466/0198,6393,2,2,4,0,0,1
466/0210,6394,0,2,2,1,1,0
466/0243,6395,1,1,2,0,0,1
466/0243,6396,0,0,0,0,0,0
466/0284,6397,2,1,3,0,0,0
466/0294,6398,0,1,1,0,1,0
466/0341,6399,0,0,0,0,0,0
466/0353,6400,1,0,1,0,1,0
466/0364,6401,1,1,2,0,0,0
466/0364,6402,0,0,0,0,0,0
466/0377,6403,0,0,0,0,0,0
466/0378,6404,0,0,0,0,0,0
466/0380,6405,0,0,0,0,1,0
466/0388,6406,0,0,0,0,1,0
466/0408,6407,1,0,1,0,1,1
466/0429,6408,3,0,3,0,1,1
466/0435,6409,2,2,4,0,0,0
466/0463,6410,0,0,0,1,0,0
466/0475,6411,0,0,0,1,0,0
466/0485,6412,0,2,2,0,1,0
466/0521,6413,0,0,0,0,0,0
466/0522,6414,3,2,5,0,0,0
466/0558,6415,2,2,4,0,0,1
466/0602,6416,0,1,1,1,0,0
466/0648,6417,0,2,2,1,1,0
466/0668,6418,3,1,4,0,1,1
466/0720,6419,0,0,0,0,0,0
466/0727,6420,0,0,0,0,1,0
466/0740,6421,1,0,1,0,1,0
466/0765,6422,3,0,3,1,0,0
466/0789,6423,3,0,3,0,1,0
466/0908,6424,0,0,0,0,0,0
466/0910,6425,0,0,0,0,0,0
466/0921,6426,0,0,0,0,0,0
466/0924,6429,0,0,0,0,0,0
466/0924,6428,0,0,0,0,0,0
466/0924,6427,0,0,0,0,0,0
466/0945,6430,0,0,0,0,0,0
466/0947,6431,0,0,0,0,0,0
466/0949,6432,0,0,0,0,0,0
466/0964,6433,0,0,0,0,0,0
466/0967,6434,0,0,0,0,0,0
466/0969,6435,0,0,0,0,0,0
466/0969,6436,0,0,0,0,0,0
466/0978,6437,0,0,0,0,0,0
466/0981,6438,0,0,0,0,0,0
466/0984,6439,0,0,0,0,0,0
466/0989,6440,0,0,0,0,0,0
466/0993,6441,0,0,0,0,0,0
467/0001,6442,1,0,1,0,1,0
467/0020,6443,0,0,0,0,1,0
467/0039,6445,0,0,0,0,1,0
467/0039,6444,1,2,3,0,1,1
467/0051,6446,0,1,1,1,0,0
467/0069,6447,9,1,10,0,0,1
467/0082,6448,2,1,3,0,1,0
467/0104,6449,0,2,2,1,0,0
467/0138,6450,3,0,3,0,0,1
467/0167,6451,0,0,0,1,0,0
467/0180,6452,0,2,2,1,1,0
467/0203,6453,0,1,1,0,1,0
467/0216,6454,0,0,0,0,1,0
467/0229,6456,0,0,0,0,1,0
467/0229,6455,0,3,3,0,1,0
467/0229,6457,0,0,0,0,1,0
467/0246,6458,0,5,5,0,0,0
467/0253,6459,1,6,7,0,1,0
467/0253,6460,0,0,0,0,1,0
467/0310,6461,0,0,0,0,0,0
467/0340,6462,0,0,0,1,0,0
467/0354,6463,0,1,1,1,0,0
467/0380,6464,0,2,2,0,0,0
467/0407,6465,0,8,8,1,0,0
467/0431,6466,1,1,2,0,0,1
467/0461,6467,2,2,4,0,0,1
467/0479,6468,3,1,4,0,1,0
467/0493,6469,1,0,1,0,1,1
467/0504,6470,1,0,1,0,1,1
467/0512,6471,1,0,1,0,0,0
467/0526,6472,1,1,2,0,0,0
467/0561,6474,12,1,13,0,0,1
467/0561,6473,12,1,13,0,0,1
467/0622,6475,2,0,2,0,0,1
467/0638,6476,0,2,2,0,1,0
467/0649,6477,1,0,1,0,1,1
467/0691,6478,5,1,6,0,0,0
467/0717,6480,0,0,0,0,1,0
467/0717,6479,1,8,9,1,1,0
467/0735,6481,1,1,2,1,0,0
467/0752,6482,2,1,3,0,0,1
467/0797,6484,0,0,0,1,0,0
467/0797,6483,0,1,1,1,0,0
467/0822,6485,1,0,1,1,0,0
467/0837,6487,0,0,0,0,0,0
467/0837,6488,0,0,0,1,0,0
467/0837,6486,3,1,4,0,0,0
467/0867,6489,1,2,3,0,0,1
467/0883,6490,0,6,6,0,0,0
467/0914,6491,1,1,2,0,0,0
467/0925,6492,3,1,4,0,0,0
467/0947,6493,1,3,4,0,1,0
467/0986,6494,4,6,10,1,1,0
467/1025,6495,0,0,0,0,1,0
467/1210,6496,0,0,0,0,0,0
467/1212,6497,0,0,0,0,0,0
467/1220,6498,0,0,0,0,0,0
467/1222,6499,0,0,0,0,0,0
467/1232,6500,0,0,0,1,0,0
467/1239,6502,0,0,0,0,0,0
467/1239,6501,0,0,0,0,0,0
467/1246,6503,0,0,0,0,0,0
467/1249,6504,0,0,0,0,0,0
467/1260,6505,0,0,0,0,0,0
467/1261,6506,0,0,0,0,0,0
467/1264,6507,0,0,0,0,0,0
467/1265,6509,0,0,0,0,0,0
467/1265,6508,0,0,0,0,0,0
468/0001,6510,1,0,1,0,0,1
468/0027,6511,1,0,1,0,1,0
468/0042,6512,1,1,2,0,0,0
468/0063,6513,0,0,0,1,0,0
468/0085,6514,1,2,3,0,0,1
468/0137,6515,2,2,4,0,0,0
468/0183,6516,1,1,2,0,0,1
468/0207,6517,0,2,2,0,0,0
468/0222,6518,1,1,2,1,0,0
468/0263,6519,2,1,3,0,1,0
468/0288,6520,0,1,1,1,1,0
468/0317,6521,0,0,0,0,1,0
468/0339,6522,2,0,2,0,1,0
468/0364,6523,1,4,5,1,1,0
468/0420,6524,1,1,2,0,1,0
468/0447,6525,0,0,0,0,1,0
468/0491,6526,1,1,2,0,0,0
468/0491,6527,0,0,0,0,0,0
468/0517,6529,0,0,0,0,1,0
468/0517,6528,0,0,0,0,1,0
468/0559,6530,0,0,0,0,1,0
468/0576,6531,1,1,2,0,1,1
468/0609,6532,8,3,11,0,1,0
468/0641,6533,0,0,0,1,1,0
468/0705,6534,0,1,1,1,1,0
468/0737,6535,1,1,2,0,1,0
468/0737,6536,0,0,0,1,1,0
468/0796,6537,0,0,0,0,1,0
468/0841,6538,1,2,3,1,1,0
468/0883,6539,1,4,5,0,0,0
468/0897,6540,5,4,9,1,0,0
468/0981,6541,5,1,6,0,0,1
468/0992,6542,2,1,3,0,0,0
468/1032,6543,0,0,0,1,0,0
468/1062,6544,0,0,0,0,1,0
468/1206,6546,0,0,0,0,0,0
468/1206,6545,0,0,0,0,0,0
468/1214,6547,0,0,0,0,0,0
468/1217,6548,0,0,0,0,0,0
468/1220,6549,0,0,0,0,0,0
468/1229,6550,0,0,0,0,0,0
468/1231,6551,0,0,0,0,0,0
468/1246,6552,0,0,0,0,0,0
469/0001,6553,0,0,0,0,1,0
469/0014,6554,0,0,0,1,0,0
469/0014,6555,0,0,0,0,0,0
469/0017,6556,0,0,0,0,1,0
469/0024,6557,0,2,2,1,1,0
469/0038,6558,0,0,0,0,0,0
469/0045,6559,0,0,0,1,0,0
469/0057,6560,0,0,0,1,0,0
469/0070,6561,0,0,0,0,0,0
469/0091,6562,0,0,0,0,1,0
469/0105,6563,0,0,0,1,0,0
469/0111,6564,0,0,0,0,0,0
469/0111,6565,2,1,3,0,0,0
469/0131,6566,1,0,1,0,0,0
469/0153,6567,0,0,0,0,0,0
469/0189,6568,1,0,1,0,0,0
469/0221,6569,0,0,0,1,1,0
469/0238,6570,0,0,0,0,1,0
469/0241,6571,0,0,0,1,0,0
469/0256,6572,2,1,3,0,1,1
469/0274,6573,3,0,3,0,0,1
469/0287,6574,2,2,4,0,0,1
469/0310,6575,1,0,1,0,0,0
469/0325,6576,5,2,7,0,1,1
469/0387,6577,0,0,0,0,1,0
469/0412,6578,1,0,1,0,0,0
469/0464,6579,1,0,1,0,0,1
469/0478,6580,0,0,0,1,1,0
469/0490,6581,0,0,0,1,0,0
469/0504,6582,0,0,0,1,0,0
469/0528,6583,0,6,6,0,1,0
469/0528,6584,0,0,0,1,1,0
469/0812,6585,0,0,0,0,0,0
469/0873,6586,0,0,0,0,0,0
469/0887,6587,0,0,0,0,0,0
469/0890,6588,0,0,0,0,0,0
469/0892,6589,0,0,0,0,0,0
469/0893,6590,0,0,0,0,0,0
469/0894,6591,0,0,0,0,0,0
469/0898,6592,0,0,0,0,0,0
469/0900,6593,0,0,0,0,0,0
469/0908,6594,0,0,0,0,0,0
469/0928,6595,0,0,0,0,0,0
469/0937,6596,0,0,0,0,0,0
469/0948,6597,0,0,0,0,0,0
469/0956,6598,0,0,0,0,0,0
469/0963,6599,0,0,0,0,0,0
469/0964,6600,0,0,0,0,0,0
469/0965,6601,0,0,0,0,0,0
469/0977,6602,0,0,0,0,0,0
469/0979,6603,0,0,0,0,0,0
469/0984,6604,0,0,0,0,0,0
469/0990,6605,0,0,0,0,0,0
469/1002,6608,0,0,0,0,0,0
469/1002,6606,0,0,0,0,0,0
469/1002,6607,0,0,0,0,0,0
469/1015,6609,0,0,0,0,0,0
469/1021,6610,0,0,0,0,0,0
469/1022,6611,0,0,0,0,0,0
469/1024,6612,0,0,0,0,0,0
469/1028,6613,0,0,0,0,0,0
469/1031,6614,0,0,0,0,0,0
469/1043,6615,0,0,0,0,0,0
469/1058,6617,0,0,0,0,0,0
469/1058,6616,0,0,0,0,0,0
469/1062,6618,0,0,0,0,0,0
469/1066,6619,0,0,0,0,0,0
469/1078,6620,0,0,0,0,0,0
469/1090,6621,0,0,0,0,0,0
469/1098,6623,0,0,0,0,0,0
469/1098,6622,0,0,0,0,0,0
469/1104,6624,0,0,0,0,0,0
469/1115,6625,0,0,0,0,0,0
469/1117,6626,0,0,0,0,0,0
469/1122,6627,0,0,0,0,0,0
469/1123,6629,0,0,0,0,0,0
469/1123,6628,0,0,0,0,0,0
469/1127,6630,0,0,0,0,0,0
469/1132,6631,0,0,0,0,0,0
469/1133,6632,0,0,0,0,0,0
469/1143,6633,0,0,0,0,0,0
469/1146,6634,0,0,0,0,0,0
469/1156,6635,0,0,0,0,0,0
469/1166,6636,0,0,0,0,0,0
469/1172,6637,0,0,0,0,0,0
469/1182,6638,0,0,0,0,0,0
469/1205,6639,0,0,0,0,0,0
469/1205,6640,0,0,0,0,0,0
469/1230,6641,0,0,0,0,0,0
470/0001,6642,0,0,0,1,0,0
470/0039,6643,1,2,3,1,0,0
470/0051,6644,0,0,0,0,0,0
470/0068,6645,5,0,5,0,1,0
470/0093,6646,0,0,0,1,0,0
470/0116,6647,1,2,3,0,0,0
470/0116,6648,0,0,0,1,0,0
470/0166,6649,1,0,1,0,0,1
470/0184,6650,1,2,3,1,0,0
470/0213,6651,1,0,1,0,0,0
470/0226,6653,0,0,0,0,1,0
470/0226,6652,2,3,5,0,0,1
470/0274,6654,3,3,6,0,1,0
470/0298,6655,2,0,2,0,1,1
470/0373,6656,1,0,1,0,0,0
470/0392,6657,3,0,3,0,0,1
470/0409,6658,0,0,0,0,0,0
470/0414,6659,2,0,2,0,0,0
470/0451,6661,0,0,0,1,1,0
470/0451,6660,0,0,0,1,1,0
470/0480,6662,3,0,3,1,1,0
470/0480,6663,0,0,0,0,0,0
470/0522,6664,0,0,0,1,0,0
470/0532,6665,2,3,5,0,1,0
470/0532,6666,0,0,0,0,1,0
470/0532,6667,0,0,0,0,1,0
470/0564,6668,2,0,2,0,0,1
470/0583,6669,2,5,7,0,0,1
470/0598,6670,1,1,2,0,1,0
470/0632,6671,1,0,1,1,0,0
470/0656,6672,1,2,3,1,0,0
470/0675,6673,0,0,0,1,1,0
470/0729,6674,0,0,0,1,0,0
470/0729,6675,1,0,1,0,0,0
470/0753,6676,0,0,0,0,1,0
470/0768,6677,3,0,3,0,0,0
470/0811,6678,0,0,0,0,1,0
470/0821,6679,1,2,3,1,0,0
470/0856,6680,0,0,0,0,0,0
470/0869,6681,2,4,6,0,1,0
470/0903,6682,0,0,0,0,0,0
470/0904,6683,0,0,0,0,0,0
470/1009,6684,0,0,0,0,0,0
470/1018,6685,0,0,0,0,0,0
470/1023,6686,0,0,0,0,0,0
470/1031,6687,0,0,0,0,0,0
470/1034,6688,0,0,0,0,0,0
470/1035,6690,0,0,0,0,0,0
470/1035,6689,0,0,0,0,0,0
470/1037,6691,0,0,0,0,0,0
470/1039,6692,0,0,0,0,0,0
470/1060,6693,0,0,0,0,0,0
470/1066,6694,0,0,0,0,0,0
470/1067,6695,0,0,0,0,0,0
470/1074,6696,0,0,0,0,0,0
470/1075,6697,0,0,0,0,0,0
470/1079,6698,0,0,0,0,0,0
470/1088,6700,0,0,0,0,0,0
470/1088,6699,0,0,0,0,0,0
471/0001,6702,0,0,0,0,1,0
471/0001,6701,0,2,2,0,1,0
471/0034,6703,1,6,7,0,0,1
471/0048,6704,2,3,5,0,0,0
471/0081,6705,0,0,0,0,0,0
471/0082,6706,0,0,0,0,0,0
471/0083,6707,0,0,0,0,0,0
471/0084,6708,1,5,6,1,0,0
471/0130,6709,0,0,0,1,1,0
471/0146,6710,0,0,0,0,0,0
471/0147,6711,0,0,0,0,0,0
471/0148,6712,0,0,0,0,1,0
471/0153,6713,0,0,0,0,0,0
471/0154,6714,0,0,0,0,0,0
471/0159,6716,0,0,0,0,0,0
471/0159,6715,0,0,0,1,0,0
471/0195,6717,5,3,8,0,0,1
471/0202,6718,2,1,3,0,0,0
471/0222,6719,0,2,2,0,1,0
471/0234,6720,0,1,1,0,0,0
471/0261,6721,1,0,1,0,0,0
471/0288,6722,1,0,1,0,0,0
471/0290,6723,0,1,1,0,0,0
471/0307,6724,0,0,0,0,1,0
471/0343,6725,0,0,0,1,0,0
471/0359,6726,0,1,1,0,0,0
471/0375,6727,0,0,0,1,0,0
471/0377,6728,0,0,0,0,0,0
471/0386,6729,2,1,3,0,1,1
471/0409,6730,1,0,1,0,1,1
471/0419,6731,0,0,0,0,0,0
471/0444,6732,0,0,0,1,0,0
471/0453,6733,0,0,0,1,0,0
471/0459,6734,0,0,0,0,0,0
471/0462,6735,0,0,0,0,1,0
471/0491,6736,0,0,0,0,1,0
471/0524,6737,3,0,3,0,0,0
471/0539,6738,2,2,4,0,0,0
471/0606,6739,1,0,1,0,1,0
471/0626,6740,0,0,0,0,1,0
471/0681,6741,1,1,2,0,0,0
471/0701,6742,0,1,1,0,0,0
471/0707,6743,2,3,5,0,0,1
471/0724,6745,0,0,0,0,0,0
471/0724,6744,6,9,15,0,0,0
471/0759,6746,0,4,4,0,0,1
471/0773,6747,0,0,0,0,0,0
471/0808,6748,1,1,2,0,0,0
471/0845,6749,2,3,5,0,0,1
471/0858,6750,0,0,0,0,0,0
471/1007,6751,0,0,0,0,0,0
471/1009,6752,0,0,0,0,0,0
471/1011,6753,0,0,0,0,0,0
471/1022,6754,0,0,0,0,0,0
471/1025,6755,0,0,0,0,0,0
471/1030,6756,0,0,0,0,0,0
471/1058,6757,0,0,0,0,0,0
471/1061,6759,0,0,0,0,0,0
471/1061,6760,0,0,0,0,0,0
471/1061,6758,0,0,0,0,0,0
471/1069,6761,0,0,0,1,0,0
471/1069,6762,0,0,0,0,0,0
471/1072,6764,0,0,0,0,0,0
471/1072,6763,0,0,0,1,0,0
471/1074,6765,0,0,0,0,0,0
471/1075,6766,0,0,0,0,0,0
471/1078,6767,0,0,0,0,0,0
471/1080,6768,0,0,0,0,0,0
471/1108,6769,0,0,0,0,0,0
471/1111,6770,0,0,0,0,0,0
471/1114,6771,0,0,0,0,0,0
471/1120,6772,0,0,0,0,0,0
471/1121,6773,0,0,0,0,0,0
471/1127,6774,0,0,0,0,0,0
471/1130,6775,0,0,0,0,0,0
471/1130,6776,0,0,0,0,0,0
471/1140,6777,0,0,0,0,0,0
471/1143,6779,0,0,0,0,0,0
471/1143,6778,0,0,0,0,0,0
472/0001,6780,0,0,0,0,0,0
472/0014,6781,0,0,0,0,1,0
472/0038,6782,8,2,10,0,1,1
472/0038,6783,0,0,0,0,1,0
472/0115,6785,0,0,0,0,1,0
472/0115,6784,1,1,2,0,0,0
472/0159,6786,4,5,9,0,0,0
472/0181,6787,3,1,4,0,0,0
472/0237,6788,5,3,8,0,0,1
472/0284,6789,1,1,2,0,0,1
472/0299,6790,1,1,2,0,0,0
472/0320,6791,0,0,0,0,0,0
472/0353,6792,1,4,5,0,0,0
472/0353,6793,0,0,0,1,0,0
472/0372,6794,0,0,0,0,1,0
472/0400,6795,6,4,10,0,0,1
472/0424,6796,0,1,1,0,0,0
472/0445,6797,2,0,2,0,1,1
472/0463,6798,1,2,3,0,1,1
472/0478,6799,0,0,0,0,0,0
472/0479,6800,1,0,1,0,1,0
472/0491,6801,0,0,0,0,1,0
472/0491,6802,5,0,5,0,1,1
472/0511,6803,0,0,0,1,0,0
472/0559,6804,4,1,5,0,0,1
472/0585,6805,1,0,1,0,0,0
